937,Akbas,S H,SH
938,Akbas,S Halide,SH
939,Akbas,Seher,S
940,Akben,Selahaddin Batuhan,SB
941,Akbostanci,M C,MC
942,Akca,Metehan,M
943,Akcali,Aylin,A
944,Akcali,D T,DT
945,Akcali,Kamil Can,KC
946,Akcay,Ali,A
947,Akdag,Sare,S
948,Akdemir,Hidayet,H
949,Akdeniz,Fisun,F
950,Akdogan,Ilgaz,I
951,Akechi,Tatsuo,T
952,Akechi,Tatsuto,T
953,Akena,D,D
954,Aker,Ahmet Tamer,AT
955,Aker,R,R
956,Aker,Rezzan,R
957,Aker,Rezzan G,RG
958,Aker,Rezzan Gulhan,RG
959,Aker,Rezzan Gülhan,RG
960,Akeredolu,P A,PA
961,Akgun,Yasemin,Y
962,Akgül,Sinem,S
963,Akgün,Deniz,D
964,Akgün,Hakan,H
965,Akgün Dar,Kadriye,K
966,Akhan,G,G
967,Akhan,Galip,G
968,Akhlaghi,Zhamak,Z
969,Akhmadeev,A,A
970,Akhmadeev,A V,AV
971,Akhmedov,T M,TM
972,Akhondi-Asl,Ali-Reza,AR
973,Akhondi-Asl,Alireza,A
974,Akhondzadeh,Shahin,S
975,Akhtar,Jawaid,J
976,Akhtar,N,N
977,Akhtar,Sayeed,S
978,Akhtar,Waqas,W
979,Akhtari,M,M
980,Akhtari,Massoud,M
981,Akhter,M S,MS
982,Akhter,Shaheen,S
983,Akhter,Sohail,S
984,Akhter,Syed Wasim,SW
985,Akhyani,N,N
986,Akhyani,Nahid,N
987,Aki,Yasuharu,Y
988,Akilli,Hakan,H
989,Akimana,Gladys,G
990,Akimitsu,T,T
991,Akimitsu,Tomohide,T
992,Akimoto,H,H
993,Akimoto,Haruo,H
994,Akimova,I M,IM
995,Akimura,T,T
996,Akimura,Tatsuo,T
997,Akin,Demet,D
998,Akin,Mehmet,M
999,Akin,Ridvan,R
1000,Akinci,Aysehan,A
1001,Akinci,Gulcin,G
1002,Akingbola,Olugbenga,O
1003,Akinleye,C A,CA
1004,Akinsulore,A,A
1005,Akinwande,J A,JA
1006,Akinyemi,R O,RO
1007,Akinyemi,Rufus O,RO
1008,Akisik,Gul,G
1009,Akita,Chisato,C
1010,Akita,Tenpei,T
1011,Akiyama,K,K
1012,Akiyama,Kayo,K
1013,Akiyama,Kazufumi,K
1014,Akiyama,Mari,M
1015,Akiyama,Satoshi,S
1016,Akiyama,T,T
1017,Akiyama,Tomoyuki,T
1018,Akiyama,Yasuhiko,Y
1019,Akiyoshi,Kensuke,K
1020,Akizuki,Yoko,Y
1021,Akl,Elie A,EA
1022,Akman,C I,CI
1023,Akman,Cigdem,C
1024,Akman,Cigdem I,CI
1025,Akman,Cigdem Inan,CI
1026,Akman,Ozlem,O
1027,Akman,Tarik,T
1028,Akman-Demir,Gülsen,G
1029,Akoglu,Ertap,E
1030,Akopian,G,G
1031,Akor,Francis,F
1032,Akpalu,Albert,A
1033,Akpalu,Bright,B
1034,Akpan,M U,MU
1035,Akram,Rana Muhammad,RM
1036,Aksakal,F Nur,FN
1037,Aksamit,Allen J,AJ
1038,Aksenova,M G,MG
1039,Aksenova,Tatyana I,TI
1040,Aksenovich,T I,TI
1041,Aksoy,Ayse,A
1042,Aksoy,Ayşe,A
1043,Aksoy,E,E
1044,Aksoy,Nurten,N
1045,Aksoy-Aksel,Ayla,A
1046,Aksoy-Poyraz,Cana,C
1047,Aksu,F,F
1048,Aksu,Fazilet,F
1049,Aksu,Murat,M
1050,Aksu,Uğur,U
1051,Aktas,Dilek,D
1052,Aktas,Meral,M
1053,Aktas,N,N
1054,Aktas,Orhan,O
1055,Aktekin,Berrin,B
1056,Akthar,Sayeed,S
1057,Aktuglu,Yildirim,Y
1058,Akulov,A E,AE
1059,Akyol,Ali,A
1060,Akyol,Omer,O
1061,Akyuz,Aytekin,A
1062,Akyuz,Gamze,G
1063,Akyuz,Gulseren,G
1064,Akça,Metehan,M
1065,Akçakaya,Aylin Ardagil,AA
1066,Akçay,T,T
1067,Akçören,Z,Z
1068,Akın,Rıdvan,R
1069,Akıncı,Gülçin,G
1070,Al Aboud,Daifullah,D
1071,Al Aboud,Khalid,K
1072,Al Ajlouni,S,S
1073,Al Asfoor,Fatema M H,FM
1074,Al Asmi,Abdullah,A
1075,Al Attar,Ghada,G
1076,Al Balushi,K,K
1077,Al Breiki,Mohamed H A,MH
1078,Al Busaidi,Ibrahim,I
1079,Al Dossary,Nasser,N
1080,Al Futaisi,Amna,A
1081,Al Hail,H,H
1082,Al Hallak,Bassam,B
1083,Al Hashar,A,A
1084,Al Hifzi,Ibrahim,I
1085,Al Hinai,Qasim,Q
1086,Al Jishi,Ahmed,A
1087,Al Kharusi,A,A
1088,Al Maniri,Abdullah,A
1089,Al Marzooqi,Suad M,SM
1090,Al Masri,Omar,O
1091,Al Moutaery,K A,KA
1092,Al Nemri,Abdulrahman,A
1093,Al Otaibi,Suad F,SF
1094,Al Rajeh,S,S
1095,Al Riyami,K,K
1096,Al Shahwan,Saad,S
1097,Al Thenayan,Eyad,E
1098,Al Wattar,Bassel H,BH
1099,Al Za'abi,Mohammed,M
1100,Al Zweiri,Muhammed,M
1101,Al'tman,Ia A,IaA
1102,Al-Abbasi,Fahad A,FA
1103,Al-Abdullatif,Ahmed,A
1104,Al-Adawi,S,S
1105,Al-Adawi,Samir,S
1106,Al-Adawi,Sara,S
1107,Al-Amin,H,H
1108,Al-Amri,A M,AM
1109,Al-Ansari,I,I
1110,Al-Anzi,H,H
1111,Al-Asmi,Abdulla,A
1112,Al-Asmi,Abdullah,A
1113,Al-Awadhi,A,A
1114,Al-Aweel,I C,IC
1115,Al-Awwad,Ahmad A,AA
1116,Al-Ayed,Tareq M,TM
1117,Al-Azri,Faisal,F
1118,Al-Bachari,Sarah M,SM
1119,Al-Badani,Abdelmalik K,AK
1120,Al-Balushi,Khalid,K
1121,Al-Baradie,Raidah S,RS
1122,Al-Barwany,H,H
1123,Al-Bloushi,M,M
1124,Al-Bulushi,Bashaer,B
1125,Al-Bunyan,M A,MA
1126,Al-Busaidi,Intisar,I
1127,Al-Chalabi,Ammar,A
1128,Al-Dayel,Fouad,F
1129,Al-Dosary,M,M
1130,Al-Dosary,Mazhor,M
1131,Al-Faris,Eiad A,EA
1132,Al-Farqani,Abdullah,A
1133,Al-Farsi,Yahya M,YM
1134,Al-Futaisi,Amna,A
1135,Al-Gazali,L I,LI
1136,Al-Gazali,Li,L
1137,Al-Ghamdi,Abdulaziz,A
1138,Al-Ghanem,Subhi S M,SS
1139,Al-Ghatani,Fawazia,F
1140,Al-Hail,Hassan,H
1141,Al-Hail,Hassan J,HJ
1142,Al-Halhali,F,F
1143,Al-Hashar,Amna,A
1144,Al-Hashel,Jasem,J
1145,Al-Hashem,Amal,A
1146,Al-Hourani,Khalid,K
1147,Al-Hussaini,A,A
1148,Al-Ibrahim,Abdullah A,AA
1149,Al-Ismaily,S,S
1150,Al-Jefri,Abdullah,A
1151,Al-Jehani,Hosam,H
1152,Al-Jishi,Adel,A
1153,Al-Jufairi,Eman,E
1154,Al-Kandari,Ameena,A
1155,Al-Kaylani,Muhammad,M
1156,Al-Khairallah,Thamer,T
1157,Al-Kharusi,Asya M,AM
1158,Al-Khateeb,Anas J,AJ
1159,Al-Khateeb,Jamal M,JM
1160,Al-Khusaiby,S,S
1161,Al-Kindi,M,M
1162,Al-Kordi,Ahmad G,AG
1163,Al-Lamki,Z,Z
1164,Al-Lela,Omer Qutaiba B,OQ
1165,Al-Malki,Abdul Rahman,AR
1166,Al-Maskari,M,M
1167,Al-Mendalawi,Mahmood D,MD
1168,Al-Moslamani,Nasir J,NJ
1169,Al-Mugaddam,Fadwa,F
1170,Al-Naamani,A,A
1171,Al-Naamani,Aziz,A
1172,Al-Nahdi,Arwa,A
1173,Al-Nakkas,E,E
1174,Al-Noori,S,S
1175,Al-Nounou,Randa,R
1176,Al-Otaibi,Faisal,F
1177,Al-Otaibi,Faisal A,FA
1178,Al-Oweidi,Abdelkarim S,AS
1179,Al-Qahtani,Mohammad H,MH
1180,Al-Qattan,M M,MM
1181,Al-Qudah,Abdelkarim A,AA
1182,Al-Quliti,Khalid W,KW
1183,Al-Rabia,Mohammed W,MW
1184,Al-Rashed,Hessa,H
1185,Al-Rawahi,Najib,N
1186,Al-Rayess,M,M
1187,Al-Riyamy,K,K
1188,Al-Saadi,Sam,S
1189,Al-Sabah,Reem,R
1190,Al-Sadoon,Muna,M
1191,Al-Safi,Saafan,S
1192,Al-Safi,Saafan A,SA
1193,Al-Salami,Hani,H
1194,Al-Salmy,Hamoud,H
1195,Al-Saman,Abdulaziz S,AS
1196,Al-Sarraj,S,S
1197,Al-Sarraj,Safa,S
1198,Al-Shahi Salman,R,R
1199,Al-Shahi Salman,Rustam,R
1200,Al-Shamy,George,G
1201,Al-Sharbati,Zena,Z
1202,Al-Shurtan,Kareemah Salem,KS
1203,Al-Sulaiman,A A,AA
1204,Al-Sulami,Fahad E,FE
1205,Al-Sultan,Mahmood,M
1206,Al-Sultan,Sultan M,SM
1207,Al-Taiar,Abdullah,A
1208,Al-Tala,Saeed M,SM
1209,Al-Tannir,Mohamad A,MA
1210,Al-Tawari,A,A
1211,Al-Tel,Taleb H,TH
1212,Al-Twajri,Waleed A,WA
1213,Al-Yahya,Dana,D
1214,Al-Yahyaee,S,S
1215,Al-Zaabi,Asila,A
1216,Al-Zaabi,Fatema,F
1217,Al-Zadjali,Hazar A M,HA
1218,Al-Zakwani,I,I
1219,Al-Zakwani,Ibrahim,I
1220,Al-lela,Omer Qutaiba B,OQ
1221,AlFutaisi,Amna,A
1222,AlKhawajah,Mona,M
1223,AlSemari,Abdulaziz,A
1224,AlShaya,Mohammed Abdullah,MA
1225,AlThubaiti,Ibrahim,I
1226,Ala,Ugo,U
1227,Ala-Mello,Sirpa,S
1228,Alabbasi,Abdel Hamid,AH
1229,Alacqua,Marianna,M
1230,Alafuzoff,I,I
1231,Alafuzoff,Irina,I
1232,Alagona,G,G
1233,Alahuhta,Seppo,S
1234,Alahverdi,Mahmud,M
1235,Alaiya,Ayodele A,AA
1236,Alajbegović,Azra,A
1237,Alajbegović,S,S
1238,Alajbegović,Salem,S
1239,Alajouanine,T,T
1240,Alakurtti,K,K
1241,Alakurtti,Kirsi,K
1242,Alam,B,B
1243,Alam,M N,MN
1244,Alam,M Shamsher,MS
1245,Alam,Mesbah,M
1246,Alam,Mohammad N,MN
1247,Alam,Muhammed,M
1248,Alam,Nurul,N
1249,Alam,Rizwan,R
1250,Alam,S M Shafiul,SM
1251,Alam,Sam,S
1252,Alam,Shouja,S
1253,Alamanos,Yannis,Y
1254,Alamo,C,C
1255,Alamäki,Kaisa,K
1256,Alania,M,M
1257,Alanis-Guevara,I,I
1258,Alanis-Guevara,I M,IM
1259,Alaofin,O,O
1260,Alapirtti,T,T
1261,Alapirtti,Tiina,T
1262,Alaqeel,Ahmed,A
1263,Alarcon,G,G
1264,Alarcon,Gonzalo,G
1265,Alarcon,Juan M,JM
1266,Alarcón,G,G
1267,Alarcón,Gonzalo,G
1268,Alarcón,Graciela S,GS
1269,Alarcón Martínez,H,H
1270,Alarcón-Martínez,H,H
1271,Alarcón-Martínez,Helena,H
1272,Alarcón-Morcillo,Cristina,C
1273,Alario,F-Xavier,FX
1274,Alavez-Pérez,Noé,N
1275,Alavi,A,A
1276,Alavi,Abass,A
1277,Alavi,Ehsan,E
1278,Alay,Semih,S
1279,Alazami,Anas M,AM
1280,Alaña,Monica,M
1281,Alba,A,A
1282,Albachiara,Addolorata,A
1283,Albakaye,Mohamed,M
1284,Albaker,Osamah J,OJ
1285,Albakir,M,M
1286,Albakir,Meryem,M
1287,Albamonte,E,E
1288,Alban,Lis,L
1289,Albanese,A,A
1290,Albanese,M,M
1291,Albani,F,F
1292,Albani,Fiorenzo,F
1293,Albano,C,C
1294,Albano,Claudio,C
1295,Albayrak,Meryem,M
1296,Albayram,Mehmet S,MS
1297,Albayram,Sait,S
1298,Albensi,B C,BC
1299,Albensi,Benedict C,BC
1300,Alber,Michael,M
1301,Alberge,Corine,C
1302,Alberici,Antonella,A
1303,Albers,David,D
1304,Albert,Daniel,D
1305,Albert,Gregory,G
1306,Albert,Gregory W,GW
1307,Albert,Jacobo,J
1308,Albert,Jeffrey M,JM
1309,Albert,P S,PS
1310,Albertario,C,C
1311,Alberti,C,C
1312,Alberti,Corinne,C
1313,Alberti,M Julia,MJ
1314,Albertini,Giorgio,G
1315,Alberto Tassinari,Carlo,C
1316,Alberts,K A,KA
1317,Albertson,Asher J,AJ
1318,Albertson,Brenda,B
1319,Albertson,Timothy E,TE
1320,Albiero,E,E
1321,Albin,Germán,G
1322,Albin,Roger L,RL
1323,Albisua,J,J
1324,Albogami,Maha M,MM
1325,Alborn,Ann-Marie,AM
1326,Albrecht,Beate,B
1327,Albrecht,D M,DM
1328,Albrecht,Doris,D
1329,Albrecht,Molly,M
1330,Albrecht,Philipp,P
1331,Albrecht,Ursula,U
1332,Albsoul-Younes,Abla M,AM
1333,Albuquerque,M,M
1334,Albuquerque,Marly de,Md
1335,Albuquerque,Ricardo de,Rd
1336,Albus,K,K
1337,Albus,Klaus,K
1338,Albísua,Julio,J
1339,Alcaide-Leon,P,P
1340,Alcaine,M J,MJ
1341,Alcalá-Cerra,G,G
1342,Alcalá-Cerra,Gabriel,G
1343,Alcantara,Diana,D
1344,Alcaraz,R,R
1345,Alcorta,I,I
1346,Alcover-Bloch,E,E
1347,Alcántara,R,R
1348,Alcántara-González,David,D
1349,Alcántara-López,G,G
1350,Alcázar,Roberto,R
1351,Aldana,B I,BI
1352,Aldana,Blanca Irene,BI
1353,Aldana-Valenzuela,Carlos,C
1354,Aldao,M,M
1355,Aldao,María del Rosario,Mdel R
1356,Aldape,K D,KD
1357,Aldarmahi,Ahmed A,AA
1358,Aldaz,A,A
1359,Aldaz,C Marcelo,CM
1360,Aldaz Berruezo,J,J
1361,Aldemir,Ebru,E
1362,Alden,Tord D,TD
1363,Aldenkamp,A,A
1364,Aldenkamp,A P,AP
1365,Aldenkamp,Albert,A
1366,Aldenkamp,Albert P,AP
1367,Aldenkamp,Albert Pierre,AP
1368,Aldenkamp,B,B
1369,Aldenkamp,B P,BP
1370,Alder,Stephen C,SC
1371,Alderfer,V,V
1372,Alderson,Philip,P
1373,Aldini,A,A
1374,Aldisi,Walaa M,WM
1375,Aldonza-Anía,M,M
1376,Aldouby,Yanir,Y
1377,Aldrich,Richard W,RW
1378,Aldridge,Jessica,J
1379,Aldridge,Valerie,V
1380,Aldrovandi,Anna,A
1381,Alebdi,Faris,F
1382,Alecu,Cosmin,C
1383,Aleem,Ilyas S,IS
1384,Aleem,M A,MA
1385,Alegre,M,M
1386,Alegre,Manuel,M
1387,Alegro,Maryana C,MC
1388,Alegría,M Bujanda,MB
1389,Alehan,F K,FK
1390,Alehan,Fusun,F
1391,Alehan,Füsun,F
1392,Aleixo,F V,FV
1393,Alekhina,T A,TA
1394,Alekov,A,A
1395,Alekov,A K,AK
1396,Alekov,Alexi,A
1397,Alekov,Alexi K,AK
1398,Aleksandrova,N Sh,NSh
1399,Aleksina,T A,TA
1400,Alem,Atalay,A
1401,Alem,Orang,O
1402,Aleman,Monica,M
1403,Alemany-Rosales,B,B
1404,Alembik,Yves,Y
1405,Alemdar,Murat,M
1406,Alemu,S,S
1407,Alemu,Shitaye,S
1408,Alemán-Gómez,Yasser,Y
1409,Alen,R,R
1410,Alen,Reija,R
1411,Alen,Y K S,YK
1412,Alenius,M,M
1413,Ales,Justin M,JM
1414,Alessandri,Michael,M
1415,Alessandria,M,M
1416,Alessandrini,Franco,F
1417,Alessandro,Rossi,R
1418,Alessandrì,M G,MG
1419,Alessandrì,Maria Grazia,MG
1420,Alessi,Rudá,R
1421,Alessio,A,A
1422,Alessio,Andréa,A
1423,Aletsee,Christiane,C
1424,Aletti,Marc,M
1425,Alex,Anitha B,AB
1426,Alexander,A,A
1427,Alexander,Abigail,A
1428,Alexander,Aley,A
1429,Alexander,D C,DC
1430,Alexander,Daniel C,DC
1431,Alexander,Georgia M,GM
1432,Alexander,J,J
1433,Alexander,James M,JM
1434,Alexander,Jeffrey,J
1435,Alexander,Lorraine N,LN
1436,Alexander,M,M
1437,Alexander,Mariano S,MS
1438,Alexander,Ryan P D,RP
1439,Alexander,S,S
1440,Alexandre,P,P
1441,Alexandre,V,V
1442,Alexandre,Veriano,V
1443,Alexandre Junior,Veriano,V
1444,Alexandre Júnior,Veriano,V
1445,Alexandre Teixeira,César,C
1446,Alexandrou,A,A
1447,Alexandrov,Theodore,T
1448,Alexiou,D,D
1449,Alexiou,Dimitra,D
1450,Alexiou,G,G
1451,Alexiou,George A,GA
1452,Alexopolous,Andreas,A
1453,Alexopoulos,A,A
1454,Alexopoulos,A V,AV
1455,Alexopoulos,Andreas,A
1456,Alexopoulos,Andreas V,AV
1457,Alexopoulou,Domna,D
1458,Alexopoulou,Efi,E
1459,Alfa,R,R
1460,Alfa,Rossella,R
1461,Alfadhel,Majid,M
1462,Alfaidi,Nouf S,NS
1463,Alfaite,Claudia,C
1464,Alfano,Rosa Maria,RM
1465,Alfaro,Arantxa,A
1466,Alfaro-Cervello,Clara,C
1467,Alfaro-Ponce,Blanca,B
1468,Alfaro-Rodríguez,A,A
1469,Alfei,Enrico,E
1470,Alfers,Cory,C
1471,Alfieri,Paolo,P
1472,Alfirevic,Ana,A
1473,Alfke,Karsten,K
1474,Alfonso,Cerase,C
1475,Alfonso,I,I
1476,Alfonso,Israel,I
1477,Alfonso,S,S
1478,Alfonzo,Juan D,JD
1479,Alfradique,Isabel,I
1480,Alfstad,K Å,KÅ
1481,Alfstad,Kristin,K
1482,Alfstad,Kristin Å,KÅ
1483,Alfutais,Amna,A
1484,Algahtani,Hussein A,HA
1485,Algara,Jacqueline,J
1486,Alge,A,A
1487,Alge,Alexander,A
1488,Alger,Bradley E,BE
1489,Alger,J,J
1490,Alghadban,A,A
1491,Alghasab,Naif Saad,NS
1492,Algina,J J,JJ
1493,Algra,A,A
1494,Algra,Ale,A
1495,Algul,Ayhan,A
1496,Alhakeem,Afnan,A
1497,Alhelali,Haneen A,HA
1498,Alhelo,Rawia F,RF
1499,Alhusaini,Saud,S
1500,Ali,A,A
1501,Ali,Ahmed Hanafy,AH
1502,Ali,Amza,A
1503,Ali,Anfal,A
1504,Ali,Anwar M,AM
1505,Ali,Asif,A
1506,Ali,Atif,A
1507,Ali,Desta B,DB
1508,Ali,F,F
1509,Ali,Fizzah,F
1510,Ali,Gihan K H,GK
1511,Ali,I,I
1512,Ali,I I,II
1513,Ali,Idrish,I
1514,Ali,Imran,I
1515,Ali,Imran I,II
1516,Ali,Jaffar A,JA
1517,Ali,K Said,KS
1518,Ali,Mir Dilshad,MD
1519,Ali,Mostafa A Sayed,MA
1520,Ali,Nakisha,N
1521,Ali,Qurban,Q
1522,Ali,Rana A,RA
1523,Ali,Ruhi,R
1524,Ali,S,S
1525,Ali,Sajjad,S
1526,Ali,Sayed S,SS
1527,Ali,Sophaginine Ty,ST
1528,Ali,Sunita,S
1529,Ali,Susanna Bortolusso,SB
1530,Ali,Tarek E,TE
1531,Ali,Youssef,Y
1532,Ali,Z,Z
1533,Ali Chérif,André,A
1534,Ali Erken,Haydar,H
1535,Ali Taşdemir,Haydar,H
1536,Aliani,S,S
1537,Alias,N N,NN
1538,Aliasgharpour,Mansooreh,M
1539,Aliashkevich,Ales F,AF
1540,Alibegović,Sakib,S
1541,Alibrandi,Angela,A
1542,Alice,Ceccofiglio,C
1543,Alici,Sabiha Kubra,SK
1544,Aliefendioglu,Didem,D
1545,Aliev,Gjumrakch,G
1546,Aliev,N A,NA
1547,Aliev,R R,RR
1548,Aliev,Rubin,R
1549,Alifirova,V M,VM
1550,Alijarde,M T,MT
1551,Alikasifoglu,Mehmet,M
1552,Alikhani,Mazdak,M
1553,Alikhanov,A A,AA
1554,Alikor,E A D,EA
1555,Aliprandi,A,A
1556,Aliprandi,M,M
1557,Aliprandi,Marisa,M
1558,Alisky,Joseph Martin,JM
1559,Alix,James J P,JJ
1560,Aliyazicioglu,Rezzan,R
1561,Alizadeh,Narges Shams,NS
1562,Aljabar,Paul,P
1563,Alkan,A,A
1564,Alkan,Ahmet,A
1565,Alkan,Alpay,A
1566,Alkawadri,Rafeed,R
1567,Alkhalidi,L S,LS
1568,Alkhamees,Hadeel A,HA
1569,Alkhamra,Hatem,H
1570,Alkhateeb,Asem,A
1571,Alkhateeb,Jamal,J
1572,Alkin,Tunç,T
1573,Alkis,Mehmet,M
1574,Alkofahi,Ahmad,A
1575,Alkofahi,Ahmad S,AS
1576,Alkonyi,Bálint,B
1577,Alkskas,Ismail A,IA
1578,Alksne,John,J
1579,Alksne,John F,JF
1580,Alkuraya,Fowzan S,FS
1581,Allaf,Bashar,B
1582,Allain,H,H
1583,Allain,Hervé,H
1584,Allali,G,G
1585,Allan,J C,JC
1586,Allan,Rodney,R
1587,Allan,Stuart M,SM
1588,Allard,Michele,M
1589,Allcutt,D,D
1590,Alldinger,Ingo,I
1591,Alldredge,B K,BK
1592,Alldredge,Brian,B
1593,Alldredge,Brian K,BK
1594,Allebeck,Peter,P
1595,Allefeld,Carsten,C
1596,Allegri,R F,RF
1597,Allemand,Federico,F
1598,Allen,A,A
1599,Allen,Alexander C,AC
1600,Allen,Andrew S,AS
1601,Allen,Anita,A
1602,Allen,Chase A,CA
1603,Allen,Daniel N,DN
1604,Allen,E,E
1605,Allen,J E,JE
1606,Allen,J J,JJ
1607,Allen,Jason W,JW
1608,Allen,Leslie,L
1609,Allen,Linda S,LS
1610,Allen,Nicholas B,NB
1611,Allen,Nicholas M,NM
1612,Allen,P,P
1613,Allen,P J,PJ
1614,Allen,Philip J,PJ
1615,Allen,Rachel D,RD
1616,Allen,Suni,S
1617,Allen,W M,WM
1618,Allen Hauser,W,W
1619,Allena,Marta,M
1620,Allendorfer,Jane B,JB
1621,Alles,Ajit J,AJ
1622,Alleva,E T,ET
1623,Allgar,Victoria,V
1624,Alliez,Bernard,B
1625,Allison,Christine L,CL
1626,Allison,Jerry D,JD
1627,Allison Bender,H,H
1628,Allison Boyd,Heather,H
1629,Allman,Brian,B
1630,Allotey,Pascale,P
1631,Allouch,Kh,Kh
1632,Allouche,L,L
1633,Alm,Elizabeth Medina,EM
1634,Almaabdi,Kholoud H,KH
1635,Almaguer Arena,Leonardo,L
1636,Almajano,Joel,J
1637,Almalki,Abdulraheem,A
1638,Almalki,Waleed H,WH
1639,Almane,Dace,D
1640,Almansori,Mohammed,M
1641,Almaraz,Carmen,C
1642,Almas,Mary,M
1643,Almashaikhi,Talal,T
1644,Almehdar,Abeer,A
1645,Almeida,A M,AM
1646,Almeida,Alvair P,AP
1647,Almeida,Andrea Garcia de,AG
1648,Almeida,Antonio N,AN
1649,Almeida,Antônio Carlos G de,AC
1650,Almeida,Antônio-Carlos G,AC
1651,Almeida,Anália Barbosa,AB
1652,Almeida,C Serrano,CS
1653,Almeida,Daniel M,DM
1654,Almeida,Edna,E
1655,Almeida,Eduarda,E
1656,Almeida,Fátima,F
1657,Almeida,Iara Leda Brandão,IL
1658,Almeida,L,L
1659,Almeida,Luis,L
1660,Almeida,M,M
1661,Almeida,Marcela Pupin de,MP
1662,Almeida,Maria do Rosario G,Mdo R
1663,Almeida,Neiva M,NM
1664,Almeida,P L,PL
1665,Almeida,R M,RM
1666,Almeida,Sandro Soares,SS
1667,Almeida,Sergio Monteiro de,SM
1668,Almekhlafi,Mohammed A,MA
1669,Almogueraa,J,J
1670,Almonte,Antoine G,AG
1671,Almu,Shitaye,S
1672,Almubarak,M,M
1673,Almubarak,Salah,S
1674,Almuiña Simón,C,C
1675,Almullahassani,Ameer,A
1676,Almárcegui,C,C
1677,Alnouri,Mouneeb A,MA
1678,Alo,Chimhurumnanya,C
1679,Aloisi,P,P
1680,Aloisi,Paolo,P
1681,Alongi,Richard,R
1682,Alonso,A,A
1683,Alonso,Angel,A
1684,Alonso,E,E
1685,Alonso,Gérard,G
1686,Alonso,I,I
1687,Alonso,L,L
1688,Alonso,Laura,L
1689,Alonso,M E,ME
1690,Alonso,Maria E,ME
1691,Alonso,Maria Elisa,ME
1692,Alonso,María E,ME
1693,Alonso,María Elisa,ME
1694,Alonso,N B,NB
1695,Alonso,Neide Barreira,NB
1696,Alonso,Ofelia F,OF
1697,Alonso,Vicent,V
1698,Alonso,William D,WD
1699,Alonso Colmenero,M Itziar,MI
1700,Alonso Quintela,P,P
1701,Alonso-Alonso,Miguel,M
1702,Alonso-Cerezo,C,C
1703,Alonso-Cerezo,Concepción,C
1704,Alonso-Fernández,J,J
1705,Alonso-Martín,A,A
1706,Alonso-Morillejo,Enrique,E
1707,Alonso-Nanclares,L,L
1708,Alonso-Nanclares,Lidia,L
1709,Alonso-Vanegas,M,M
1710,Alonso-Vanegas,Mario,M
1711,Alonso-Vanegas,Mario A,MA
1712,Alonso-Vanegas,Mario Arturo,MA
1713,Alonso-Verdegay,G,G
1714,Alonso-del Val,B,B
1715,Aloosh,Mehdi,M
1716,Alosco,Michael L,ML
1717,Alotaibi,Faisal,F
1718,Aloui,N,N
1719,Alouini,R,R
1720,Aloulou,Hajer,H
1721,Aloush,Taha Kamel,TK
1722,Alousi,Sarah S,SS
1723,Alp,M Y,MY
1724,Alpay,Kadriye,K
1725,Alper,K,K
1726,Alper,Kenneth,K
1727,Alper,Kenneth R,KR
1728,Alpert,Jack N,JN
1729,Alpert,Nathaniel M,NM
1730,Alpherts,W C,WC
1731,Alpherts,W C J,WC
1732,Alpherts,Willem,W
1733,Alpherts,Willem C,WC
1734,Alpherts,Willem C J,WC
1735,Alpitsis,Rubina,R
1736,Alpman,Asude,A
1737,Alptekin,Ahmet,A
1738,Alptekin,Mehmet,M
1739,Alrabiah,Fahad,F
1740,Alrajhi,Abdulrahman A,AA
1741,Alrawashdeh,Omar Salameh,OS
1742,Alrifai,Muhammad Talal,MT
1743,Alsaad,Abdulaziz M S,AM
1744,Alsaadi,T,T
1745,Alsaadi,T M,TM
1746,Alsaadi,Taoufik M,TM
1747,Alsaidi,Mohammed H,MH
1748,Alsaihati,Bayan A,BA
1749,Alsaker,F D,FD
1750,Alsalahat,Izzeddin M M,IM
1751,Alsallom,Faisal A,FA
1752,Alsdorf,R M,RM
1753,Alsenani,Fahmi M,FM
1754,Alshaer,Dareen S,DS
1755,Alshafai,Laila,L
1756,Alshakarchi,Jinan,J
1757,Alsharafi,Walid A,WA
1758,Alsharef,Zainab H,ZH
1759,Alshehri,Rawan O,RO
1760,Alsheikhtaha,Zahreddin,Z
1761,Alshekhlee,Amer,A
1762,Alshihi,Aida,A
1763,Alshraideh,Hussam Ahmad,HA
1764,Alsina,E,E
1765,Alsop,D C,DC
1766,Alston,Charlotte L,CL
1767,Alsuleiman,Bayan,B
1768,Altarescu,G,G
1769,Altarescu,Gheona,G
1770,Altay,Ahmet Barış,AB
1771,Altemose,Gregory T,GT
1772,Altenburg,Josje,J
1773,Altenmueller,Dirk-Matthias,DM
1774,Altenmüller,D M,DM
1775,Altenmüller,D-M,DM
1776,Altenmüller,Dirk Matthias,DM
1777,Altenmüller,Dirk-Matthias,DM
1778,Althaus,Alison L,AL
1779,Althausen,Anita,A
1780,Althof,Daniel,D
1781,Althoff,Robert R,RR
1782,Althubiti,Areej A,AA
1783,Altiay,Suriye,S
1784,Altier,Christophe,C
1785,Altimiras-Roset,Jacint,J
1786,Altin,Ummühan,U
1787,Altindag,E A,EA
1788,Altindag,Ebru,E
1789,Altindag,Ebru A,EA
1790,Altindağ,Ebru,E
1791,Altintas,Ayse,A
1792,Altinöz,Serdar,S
1793,Altman,Nolan,N
1794,Altman,Nolan R,NR
1795,Altmann,A,A
